address,pool_id,shares_inflated,shares_inflated_locked,tokens_stolen,tokens_owed
osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv,690,0,11753427485963417791,,
osmo1v6kd4rca2scdzrgxzrdsp04v5p76wwqgmtx82z,690,0,13391187125744229,,
osmo1vd09qjffsh09npmpqjzzwvwmgqwx825hpzl0mx,690,0,529623913210986693,,
osmo1vjnym284v6t9p3l28l6m2838vvc56a4l64r6d6,690,0,4050448795661211392,,
osmo1x63tv5csgv6mpsckq90p6h3tlufuxv35lceay7,690,0,1760753833510935931,,
osmo1xghme9epu0z4x9tr55uspcdxn0wvcgt5h8tzkw,690,,,,"1640355ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,139996uosmo"
osmo1xpyp6n98glfph78va5hxsy8ayl24yp0j4vggkz,690,0,345592661566681629,,
osmo1y20rqd0w0gywlg7x7pypy745h2em7whdwmyzqq,690,293292432536865223,,,
osmo1ymvkf7cm8ls4pn0wcx4avcludmu6udrlmlyje4,690,0,39528492387576091,,
osmo1z4cvtpfesseen7mzau9hyvv484e2h567jmuww4,690,0,6861925861090267530,,
osmo1zqdj6fj6sxsghda5jjcpw2w0l8ugd2azskd90n,690,0,690769140249198253,,
osmo1zr468gqug3cs44wwm505uvnkwp3f7utjw3y8nn,690,,,,"2724853ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,232399uosmo"
osmo1ztf98y3uenpj2hd6675ekc4ghmvrf7gedrv922,690,,,,"2078836ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,177250uosmo"
osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,691,0,,,
osmo1lt3zkefmj9y3w06ca30fpnnx94gxk4p3jhrh3m,691,0,,,
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,701,0,959823442410,,
osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,701,0,161228762622019000,,
osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,701,0,973391617394,,
osmo16jexsf558vvdwwl2cfj0mzr4x63xjpac5cs9rv,701,0,2861841609879988,,
osmo17hgjycfeheh2j9q8t4k5v2xptc66xzs06s2928,701,0,3220216276,,
osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,701,0,800418231134741631,,
osmo1ccc3x8jsvs9npcly94a9wa7ausn9qhe5hypdnq,701,0,41054982383882967,,
osmo1d52w5wle9670pe52vnavlva0ntvx2y7eplcvzu,701,0,30608739506,,
osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,701,0,533403847568,,
osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,701,0,223604649811912,,
osmo1eyskfudz98a3nazsry37jcp75fd6xzkwwccw6g,701,0,166284210919,,
osmo1jmcqdyh9auemdr35xnqsywpagd9ty3yxqqgh55,701,0,499912797720807704,,
osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,701,0,926540042,,
osmo1s84q7zy0a0f7dchrpj2fk89gyglkwm2eqrzwxu,701,0,15183836516831,,
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,701,0,1712712541007178056,,
osmo105g6rh8f2809c6ezj2adtqeyfhuq9rudd7hzme,704,0,15150005468712,,
osmo10ahh3k4czgrd6mdr6ak99srff4nkjepxyaydfu,704,1053912076030331,,,
osmo10p6xghyphn7gatn2nzhsexxfjlxcrxlzeukaeh,704,0,120128430684898,,
osmo10wewtvmgemxjyydry3xzkm02usfeq2k0caaap8,704,0,81749436704138,,
osmo12adsjglpf38dyw7ecugecz8fhnrvwqg5r8apwu,704,0,402810126260887,,
osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,704,0,359315846532403,,
osmo12xv02sks2ddhg5k7vtnv05y52uwv3k7wjha7g9,704,0,5683554194625828,,
osmo132ntpvht8jef8hd6h8nulrvuj67z6wkspgv4yp,704,0,4047129271264766,,
osmo133d33uqe464tyvjt6w6xul5hnsw5ur0qwx5sap,704,0,30986568166206,,
osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,704,0,208088458231088,,
osmo13e6svcf0dy58ee6z7s8d5jjmt92jz67kth9d8u,704,0,2662948951912872,,
osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,704,0,21828894694018,,
osmo13shpq33dwg2ult659ne9veh25v8yqkcdnj4upr,704,0,532660118244891,,
osmo13tz2c803xy089usw069vmga8lfurf5a5mmtjru,704,,,,"25511407938672ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,40440uosmo"
osmo13x3x06x68e5qqkdw0zyey6l6pusds9ch42qf72,704,0,954790494002877,,
osmo13zqpt0deqlqq2cp37nhhd7st2prap65yply6v0,704,81255231825989,,,
osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,704,0,259394153823,,
osmo14hwp3nuulj480pkc00rqy24mpanwaklaelgxzv,704,0,313256862600045,,
osmo14snel90k7v67nr0mwcp9wn938vfauuydkew3at,704,0,8895643153,,
osmo14yu02qh35pqln6j0tdlzw43c275nhpvt6dy093,704,0,632061999040346,,
osmo153g2kjjegzxpsh5glwh3emqaq30qtvjtwsan3h,704,0,116885955110112,,
osmo154y0lsvsewhmpr6n2eg02ruq9cmteec9h8cv6j,704,0,75494492684164,,
osmo15u2uwhyxhn382csz9auwxsm9km79kw0ffsnrpk,704,0,3251129188025497109,,
osmo15wj4ly3vdc69928np0dgv0gtx8gu6e8ne8asuc,704,0,10192148034424,,
osmo169dr6adp9tfck7tvv20m87k06m9lr9hsyn7kpp,704,0,111804309779143,,
osmo16ajddqwxajwmljvu2dm30fd4plh5kqtyp4l25z,704,0,110355574239470,,
osmo16d48nvm28jk8q5q4c9gsja9v85le2uk0qscj6z,704,0,785734988991242,,
osmo16jcchenv2p4fepjptuuwl82j3gks2dt5lne86a,704,0,147061440541741,,
osmo16vn9kkujsg389g8atuatmvv8s8p6a0awed7zcz,704,0,34770559435305133,,
osmo17k77uha20jnvyfzfns7x58uvqx7cxnvxdwht4s,704,625303403473423099,,,
osmo17npvp9a396qnqztsj2ns5y35sxx2l7kzrm72ay,704,0,1967660550886671,,
osmo17qy5dh52emhdxj9jsrggz5e2aq8rcyeff8qkz6,704,0,460151903498,,
osmo17u2jm3yx67mg5udl9keh5nq6gddpfjn5fydx88,704,0,11399367586694547566,,
osmo186sq5hxrcumlndtn3q0tywjmm5ve5x7sslm2u6,704,0,103708589130200,,
osmo18gxlagfe6qpm9h3quhc7cpf52q4afvx8avtnlx,704,0,5710234499,,
osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,0,14198347609089258216,"81762420103816290455ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,127659734944uosmo",
osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,704,0,451003158757149,,
osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,704,,,,"2157417605922ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3417uosmo"
osmo18yvp22eamwr8tzcvcuwjpvw2c00slr3za93p02,704,0,752733673133811,,
osmo192n69zgxvue8kjmqa5zaa5rdkysfkzwqluyre2,704,,,,"3266232510533119ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,5067705uosmo"
osmo1962j3pr0qxnu6fqkuajtvpjr4g2rmdk90q2gfg,704,0,930301081601869,,
osmo19he45k2tagrzuh6td3urv0l6889m9vdvvfff72,704,0,877920936467,,
osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,704,0,2097659603531627,,
osmo19x9ajefksppuaye5te7sn6qflp2jfwrat0v4cn,704,0,8451136191510681,,
osmo19x9qyq0js0r86q8e78j4ps6gx2pu5jatx0fld3,704,0,228761401423171,,
osmo1a3nm66sw7ejp454azqem2d88g5m7lc6d9pzgcg,704,0,155167877289265514,,
osmo1a43ge4jnh0xjymrguu5csfyzzpj5f0m9eawwmp,704,0,4219965797455514,,
osmo1aavlnvef7tw2a75s72uwyf67gvf5q8n579tduk,704,0,1058628157092720,,
osmo1axmpg8gs9ptxds5eweyhhhm33gudd5v290fsf8,704,0,4711107575256297,,
osmo1c00gs86v833tz0ax85rd5l57ggqgduwp26fdmf,704,0,519496643,,
osmo1c287zjexmmgsxg9rdqjdaq59k07vty3weaqnsh,704,0,40866815301,,
osmo1c7xmkw9rpj3y0tfue2m9neqjcvwkfe27mjznmy,704,0,10296578914305991,,
osmo1c8ntnmr4cctes2dmwefgg7jckr6mua37qqw408,704,155807046706173,,,
osmo1cfts4zw4w8mcuu3z8qwlmqkt5jhwpu7tynv3tz,704,0,96253203352156240,,
osmo1clg9m8sufkgtl5lqa7g6275r5q2n3kmepv4x55,704,0,35324052537398,,
osmo1clhuc0x9lusp9pzld9sy3lwjqpfdcp9plqll7d,704,0,1848832872093448,,
osmo1cp2u2fhna5qt0mjj2uydukatq3um7ye6pguj76,704,0,7829271404670,,
osmo1cu674e4ezhs4drg6sxn3d32mv7h3r2ns9v9mvj,704,0,135603363611395001,,
osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,704,0,5147284158322246,,
osmo1d2lk7tpmyyny3a4lekvn73c6gzhvlx05pt98vn,704,0,107955144028,,
osmo1d63mzgwjl0x3e70e5hx4qvrq0tazexpwkeupe2,704,0,183935245580104,,
osmo1d6nmwdhfczhyp56rsz2snccz7n0q6yzp6vtqmh,704,0,221747406401381,,
osmo1d6rsvl8hznv0f5w5r22tplnpajekw4w5u5lwu7,704,0,1687652242812936118,,
osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,704,0,16700493149,,
osmo1dq925j7smjydges9s9ecy64fxdush2nu4cyrax,704,0,173686928720053676,,
osmo1e60g9rekrcl9x4ghsz208m46zlfc9kl74g586d,704,0,227187782344611,,
osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,704,0,751515888514253,,
osmo1eyskfudz98a3nazsry37jcp75fd6xzkwwccw6g,704,0,3763985181295,,
osmo1fh4vp5uun7vym4pevpvdx84gk7qj675fugjr5x,704,0,16736626452235330,,
osmo1fhhl6rh3x7j68ldcgpmxwdz2um4r3ede94exlm,704,0,67066696317584539,,
osmo1fkhgf745spwsjxt3j3vd59pwhrt3cank30e3l9,704,,,,"135619407574123ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,212592uosmo"
osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,704,0,780129897669306,,
osmo1fq8an6g4haa9x5sftws3l7m3psp8dw8q3k4pj7,704,0,669674277383998,,
osmo1fwww895w0kr3hsrcf6muvzpuhpv94tryeezvk7,704,0,661036910963167547,,
osmo1g677y94vxgw0xdmyxhw3fnjwvmry3090kppguj,704,0,7404697025672,,
osmo1gtwvqr8r26gqw22yq5s6e662f4cxxxx0sa5dmp,704,0,73271808931106,,
osmo1gxlzcc5myjg20ftfycn792ayn35yedn65u7xtm,704,1448260189491587,,,
osmo1h0mt5me03uzd2sstl4t8ruf6jevrxvq2nc3z6n,704,0,54691803015304109,,
osmo1h4706h70athfu6xzrylwz0pk9ptw84725rwyj8,704,0,219493597717646,,
osmo1h9l0ux3jsz7tmgprgryh352xx6cgsq5uj4vem7,704,0,4284962485164194,,
osmo1hc73er749re0rdnyhttf9v06gx5x6rcuwzpxlv,704,0,2135689173732888,,
osmo1hhpw7nplmeelcxmxq3jkel3pctqtn283lkdfpk,704,0,6197562011711092,,
osmo1hlm27dkcsmgzxrgx2wc89j92atjc8gqfa7mppk,704,0,1037140293514573195,,
osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,704,0,5322500492249414187,,
osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,704,0,,,
osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,704,0,3773448907125564,,
osmo1jg9wr5u9cm04g0sswegskg3tawgylem6sndy5y,704,0,791817239825731,,
osmo1jqm04jm7mm7nmdacnraf353dqgcrf3qew2zsfa,704,0,89873916672,,
osmo1jsr2m6pdl33xvzpf6lthprr7tlt5hzkudgptjq,704,0,117098633512364156,,
osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7,704,0,6036789943761886,,
osmo1jxaemv7w52tdcssp3gsd5fzm9fk56qu709u4gy,704,0,28138861396057,,
osmo1k3zhx2vn7s24wnf2456frnc7wcrjnw7wtta6y0,704,,,,"19911779630522ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,30944uosmo"
osmo1k56k6x5t26d2zaykcmzygrqam953v8r6fm4hg8,704,0,24330684311815,,
osmo1k5ehhteq3wgpka630lt6qwp90nhrpfly3d9ry8,704,0,171559775219324921,,
osmo1khh6f3cvqfgyp4y2zul57fjgq75jlfwmhtsd47,704,0,34897373938739251,,
osmo1kqnszuf7ljwjamn78cc7ppdht7l54wtvvne5k0,704,0,487561728889946,,
osmo1l34em7agsvsth82spc596rek3cud9vct6pdwm7,704,0,1872325075967824431,,
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,704,0,563892334541556,,
osmo1lads55umgupwexeeqa9lkhdjzdxgq77xuzpyhy,704,0,392367312891811,,
osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,704,0,416086113659970,,
osmo1lvv6r28fz8nkwephf39z4ru46536fst80lggca,704,0,465670780730832,,
osmo1lvxcql4c9yeec8spuaspeq5j5slnd27g6zdh0a,704,0,400033627472635236684,,
osmo1lz0epzr8mnytp32gf0s84r53twt9f9gytg30cp,704,0,11455438033875,,
osmo1lz6h20wqgzv64qd5dkm5c8gmv777dz5tuecp62,704,0,3759351831027,,
osmo1m8sxn5fnn74ftw2npw5d2fu4gxlha64ttur36x,704,0,2259815444693,,
osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,704,0,743365150,,
osmo1mwaclkwjfe4hdl0ly47682ppd3p9vfuzdrwaef,704,0,873614000115275861,,
osmo1n6mqdxjlwvda8zgcw5t503gprnhn6gvs787drw,704,0,196077150930884847,,
osmo1namknue974q28e82qshjevn9vsrw9hag7us3f8,704,0,1065881207427,,
osmo1njn4zjjrhs89nfwskjtzerchdkur5pfx0jdnsk,704,0,886122976709313,,
osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,704,0,4992680343143993,,
osmo1nqn5gq9q2wdwp86y9rmlradta9cdzd3w7zkquu,704,18284112459,,,
osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,704,0,900931639565,,
osmo1pquw8s67qykzx9swmhkgzrtaxke00ak20wckrk,704,0,415231502549188,,
osmo1q0ayld7t4vq9rg6mmjx64pr7dc99l677uqqxue,704,0,23095684901,,
osmo1q4aqfap6cymfzf696yfkdgt5defehkum2trljj,704,0,338758025060732,,
osmo1q4mzc4l3d3f9u5a4kuedd9aj84gzur3dt2wehr,704,,,,"14927044730080ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,23838uosmo"
osmo1qddjm8krk97uurwl3ydx5nzz5kalmpuys8ckuq,704,0,281810029662282520,,
osmo1qkfmakm3h97uafajfwx24lecafl5e8s5a3449y,704,0,375388010271513,,
osmo1qlvnt85wf7t9ee0yrscfr7fc2n64geekqem6f8,704,0,20720521247032711,,
osmo1qvax04flzfk6djfrmjewuxtze5fkkmqlx7hsjj,704,0,267331314693116,,
osmo1qx6kgrla69wmz90tn379p4kaux5prdkuzly2tw,704,0,62090714659736571,,
osmo1qxr8j8vlzzghcszg2upzrkgc0lrwlauqlfv70q,704,0,82314223869963292,,
osmo1qyt7gwfxp0eh7k5cvmhj8ud8stlxnx6gmxtqe9,704,,,,"179331128977962ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,280238uosmo"
osmo1r8xvgh0he0h7rjar3saucpmt303t0qy24lyj39,704,0,1875240265212017,,
osmo1r9kg3dj3jmnfywvuhml8fn9r0dcmfffhgvq886,704,0,62530223430207745,,
osmo1rx97wc2ruputedg6a0qq8063e8u06lqky8n4k8,704,0,1226372783349,,
osmo1s02ux6wssyh6h72sggrnq9tzksa7fuxrpuauwc,704,0,173872457573593826,,
osmo1s43l7s99hx627scn2ldd3ey50qpj9frv073xj7,704,0,8661149800050564,,
osmo1s75sk7083edus49rlql92tgfvty8t6p9fs9fnk,704,0,7585513314107,,
osmo1sg7rxax38asrp87kcfynuuzarwag07szvncmmv,704,0,530986180159981,,
osmo1spjh837742sypmhcnav2jtpghu5tgu6mxxjnpl,704,0,789516695945819440,,
osmo1sxsk5v09znwuhux2scueyspulyeypdnwlvdlan,704,0,19032162232235,,
osmo1sxuc7jt7zf36v8mxz2m4894yxmjwe8lzc25yvg,704,191334021052985351,,,
osmo1t0d38v3ytg3uwmg3m3deh4dzd9ztmlhu505ycq,704,0,6472535279719292,,
osmo1t8cdk3gx6nrq0tn7r5e55ry9mdmgcm4vst0cj7,704,0,856585737463,,
osmo1tahayqn35c90jxmswv6ktf9ra66fn9du8usctr,704,0,3183037841512290746,,
osmo1tcpmk8ztqs3f2rsu0yclzcnqjs7wu7pd9e45qf,704,0,2036935216549665,,
osmo1thfntksw0d35n2tkr0k8v54fr8wxtxwxprglth,704,0,4645186601481341,,
osmo1tj8ccxjs347hywph03swzyhq2mek6qde0gs5ht,704,0,130842711063293893,,
osmo1tlkhrt874den98e0jed4qsamhf2r85ps3sxc3g,704,0,137427570401718,,
osmo1u6n2wsv6ezakudry922evz3v2j0ssuwzvrtj76,704,0,705677188819690,,
osmo1ugg4nh0vgmqwvkvkjaw745hh70j5aae6y7m6ux,704,0,1128979069830176,,
osmo1ul87nfvum2au6kq6932gnqneqs77qgmxvjw02p,704,0,527949339453962,,
osmo1urn0pnx8fl5kt89r5nzqd8htruq7skadc2xdk3,704,0,109293545718874,,
osmo1urpm9v5753h39ur4834ug4eqe4l0y04z0m3u2v,704,0,1615292365643305,,
osmo1usckzz6h4fkcknv4nkr2apqs4c4fwzc58gjek8,704,,,,"631513083953ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1007uosmo"
osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,704,0,81952030633099479,,
osmo1v9p6kvze04ns55qmv6s0xpp8qm05d2ajf8jdcd,704,0,26221816102,,
osmo1vamxs6yyumkur068gnu78qzp7epv8l7ef59h4u,704,0,236898511419764,,
osmo1vhjdpv0y4pg2h3y9a0wl3dlz23cj0vytskn54v,704,0,26981617728505644,,
osmo1vhl6ul6tg3xj5z8zzw7ej0l06fm7rxtsemj8u8,704,0,6955890334786,,
osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,704,0,2727052754868438,,
osmo1vrf0qnptqulw7z9w3z58jec2a4ttyrzftzwtu9,704,0,6509882863477845,,
osmo1vsvukglm907sn0psda3e5609mgyvucwfsfh056,704,0,2067638175447311,,
osmo1w5h4fh48p3x8tkaqt0vdt49vnk082s9v3hnhjm,704,0,120476857186896,,
osmo1w6n8wg0se2alsdru6ttp7lwmrkspvh7mk0ysxd,704,7185428928474962,,,
osmo1wgahmf863takdln7z7shfsw4xwn8tkp069fw40,704,0,1159300168329828,,
osmo1wp2dkwhenvz5g55tgrru59qer5fpp63k04tpwc,704,0,15052456120397007,,
osmo1wpwalkstr7rm2plfulmn44el43hwaneuzngt37,704,0,196341696452668607,,
osmo1ws78r04c8nemp2luu7wms2wy2wklurn7l6uuqj,704,0,67365064119399,,
osmo1wxzs2sxee0e9rzqgl4dz988yegaketd7cgjrs8,704,0,7112955602921,,
osmo1xm6xvv67p8qxe3e557eqf9f2t27dt90dcj05y3,704,0,4957281771656244380,,
osmo1xnempgjgrfwden5slxpgx0qcu45hm9ar7w53y9,704,0,145285158997765245,,
osmo1xzllmxl5hl7fpsle777tm7kn9kap9y609j428g,704,0,12815631193274873267,,
osmo1y5svvk5x8efjgh26cns6u56r7wgfukmryjrej4,704,0,572125297732680,,
osmo1y5ywjv9ua53k3c9wwa5xncqynznn6ss5rg4dat,704,0,63397675825229,,
osmo1yas4uf89c3v33gun2xd44paau3cfvwarwfsuj0,704,0,188740490139259,,
osmo1yfq6mu8v83etv6kh2e7mmvnd3qt4rhfc8afufr,704,0,1140108831347,,
osmo1yh0zg7uy6sadnnh3357p87azgve72x4djsj9f4,704,0,605420612809,,
osmo1yxp9sajsj5j9qafvza6j2f8jc2zt87u544gs9u,704,0,549434219180501679,,
osmo1yy9ny3460mhd8l7mdrdkvz55k68d8f5eeuwscw,704,0,433935973977944,,
osmo1yzmdt6hgpcs8q2tmasls5fksrx8fl78deuk7zx,704,0,5391110410545218522,,
osmo1z3wxpdzqywsjmqwjmpf5kzwypfzukfczs6qa2x,704,0,15722788807,,
osmo1z50utzfwjrmphtn4xxneu8m8k3ua2wkj3ffqyh,704,0,24466702360796,,
osmo1za34x4r5fq8jmuk6gvsufx5pt5vz2hltgtxnpz,704,0,78916415959444429,,
osmo1zf9wvyqsk8qqu3leavjxna8mwlvkxd3x96fgcz,704,0,,,
osmo1zhkynyc8esmlvcpqq4v5jl8m33ttmc5f50rkl6,704,0,1210098316736104952,,
osmo1zq43266w0ra8nhjfncpp7mfpemszcl5vf2zl0l,704,0,82342552803206,,
osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,706,-45631073,,,
osmo100t737hjn8ssfje8npqmqlznfp47dxdffdpgth,712,0,15485560637347737,,
osmo1037w0kq7xwv87sg52qahwswsnreqng7ql0y52e,712,0,259145073798464,,
osmo103w2uwpdf9p708c83nkyd0ys6fgqt94tdvjtgn,712,0,33275656858781375756,,
osmo1068pa67gedte0r3xvyxgljn86sa50qurm0qzft,712,0,6043704911080785,,
osmo108j75dx3gc0qp5ug3njfhqlyxynusssxsgrv4l,712,0,40339351038882605,,
osmo108ss9dsdya700yjzvvz9ad5zaf4c9tpaqxy3n8,712,0,171362871036128035,,
osmo109sp8qpmzx05x9j9603mlfvrx7u97ye6shmqa6,712,0,6296169474000743,,
osmo10g3hzsme335q8r2g3p4y3x7s2pv587fwmpmsk7,712,0,181048146014365964,,
osmo10k0qxqh39fwk2khv49g0n673kfqwe778f09ffg,712,0,1912631520048456,,
osmo10pe6tkpyxa8x6wtz9xsgze9u09fuwvasn5c3wt,712,0,69751620503557,,
osmo10qgv5w0dnnmnsvqvmnquc3t64c70hfnyeu6usd,712,0,723471010548416,,
osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,712,0,,"222339294ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,60175535790uosmo",
osmo10tauugmsa6uu6wlt3lc8sx5ttf4a0ckx8qkk7g,712,0,9658336639989,,
osmo10unxfyjfczqx2zkwnkzzvyx5cw9nmuud0fy07g,712,0,1548419247438091,,
osmo120xqv3wkw4rm2uval580alc3rqmhw2j8q0nedu,712,31241905407796218,,,
osmo125uqhtx5hj798veay2p274lzz0l3km8j4eh7x7,712,0,3682757141759749,,
osmo126cjdwpnl3akxrf5w78xxmdle0ngqm9gt2fyg5,712,0,100230583040469,,
osmo1290wymvck8gmwm2yvase906u3z4xrunspc6r68,712,0,9829271483771343,,
osmo129g5vk70c09x0uh470tua7evhvr0vpt2ujjlpu,712,0,44062283866102,,
osmo12c2fp5j48gzestymuq5azpnf4wndef24tgukjr,712,0,54436220170240,,
osmo12c34ueuzagjduz5cn4m683kwlt5kq8d2g0a9qt,712,0,326345428834103070,,
osmo12cc9yqhtm068u6qf398y0r4w3uz9x6xpnv6rrc,712,0,228341940988015,,
osmo12jdjycgth3lh0dsf8qq5rp3dfqwvmqeds03xzg,712,0,1293910096485245,,
osmo12kcdx5cm6zwqah5444sfwa5y557w023fc72phr,712,0,185388595916806911,,
osmo12rqnf02d65yyq8qfgu4wtuqf9uhvrlqe0sq0ee,712,0,1441306705344,,
osmo12t4mmp66df9spgz7eplxy8xqssjwx4ax6g70ca,712,0,6105629834647,,
osmo12thj900u8y6qqvutpk95fdyc3rsftsn2fj507j,712,0,7741043553599202,,
osmo12u9uftwvgx8fly8hz78mf3p2kg5jjnhg2tdpv5,712,0,7313029952607425,,
osmo12vghx05jf5e2sxgfkdhktl3ch0e2k9ae3uxqm4,712,0,2124133447772957,,
osmo1329g2g4p78y2r3629nw8yk7xfp7hj79a948wsk,712,0,805741580916317532,,
osmo133hlgkt6f8kqt9kap3zcqlsexs5ng55g0874hl,712,0,9198349068954486,,
osmo133yra9fxttjsu22vcjgdfx2vvsve9q4g3369cx,712,0,830680374710965778,,
osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,712,0,6222232535103377,,
osmo136xluxzqh24mtx4g7qavzpdw8yzwdqtf3dn4j4,712,129606969711512,15639233574732984,,
osmo1385dfu5t7afjnjdmxaf6sg7kugdp0cmxxqdhnq,712,0,13376280804915937,,
osmo139ry3303ujjwgf49adqa36es0mdpqzlss3n6a3,712,0,712884504263603640,,
osmo13f8e7tckw0q90r3m44pmcs080pf0q4572y0qv5,712,0,2765337913002323354,,
osmo13fdna69jwrumejmkdlx7vxdtr2ep0v70axemjx,712,0,865905008122389864,,
osmo13frjl9q5hmwx2nnxgrf4v5tapv8vy53xa2sdnj,712,0,18349796518032,,
osmo13j7tl82syzt49yv50h78pml77hgyk5p784r3ys,712,0,88628729859689635,,
osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,712,0,1397621975750373,,
osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,712,0,63454815644092090,,
osmo13pw2eflhygv2rll337fze6m24gu04h58we28q2,712,0,2654241706869048897,,
osmo13s9zd7jxknwjdevykn65r6ed98cfdqemyxtzpa,712,0,4358572956201292,,
osmo13wft6aryrczyud6hcckmkakh8vqmsz97v06686,712,0,1201583880239070,,
osmo13wneh8hd0w2xym3dxytmantfa9pf598zjc8mj5,712,0,9361821369046067,,
osmo13xh7vcswrptj0tafvd6m8m3td803pjxj2h69mn,712,0,14337517080061,,
osmo13ze97zcysvwxmpu0zpeq7fr5wx44advd0wsuu6,712,0,521482627600588,,
osmo1434zluxmfj85vwpc3stk03wrcuzrqllc0uguel,712,0,2800734339619545264,,
osmo143xm4ms4sf292rfnjd74kc324hwu38ycpkxg9a,712,0,49902277192997,,
osmo1482t5zanfnaetk9asa64zrnf8ajs0yggm9q75y,712,0,46330499658891,,
osmo1496xl6gq5305rs7p8e99n3sw5v0mj54drhdaje,712,0,756276321058002,,
osmo14gcll646y58wglltu04rmmhukkxt2cl6x8gzpn,712,34172956493509000,,,
osmo14gpkd030ru3xw6xykp7nl4dljckzrs0mtkw7xh,712,0,62216141474075,,
osmo14h0ayxhatppgs873jvlgcznwzxelvm2v7lk8ar,712,0,6138479870766678,,
osmo14js35r230wx03wsxlh87cnc34f59arjm6uj93f,712,0,630487977834100770,,
osmo14mz27u8mqdhh5wqpv6qkxkcvalxw2gxejjrxx4,712,0,1694162053962849326,,
osmo14n8a7dcjmqsf4qfuwas7dzwpg2dvzcw4vzyfce,712,0,36425328121130432,,
osmo14w9sjmkuk9fcnz9ctttfswc7t3ne9fd5ek8sux,712,0,101129958842119,,
osmo14wc97l8zn5mkl825pgshqcy8749qaetdn6uuaj,712,0,77165197772033785,,
